MDate,TradeDate,TraderId,IAccountId,CommodityId,BS,Qty,Price
2023-02-22 09:51:52,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:55,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:55,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:55,2023-02-22,K36,NV3F,00878,S,4000,16.99
2023-02-22 09:51:55,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:55,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:55,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:55,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:56,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:56,2023-02-22,K36,NV3F,00878,S,5000,16.99
2023-02-22 09:51:56,2023-02-22,K36,NV3F,00878,S,5000,16.99
2023-02-22 09:51:57,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:57,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:57,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:57,2023-02-22,K36,NV3F,00878,S,6000,16.99
2023-02-22 09:51:59,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:59,2023-02-22,K36,NV3F,00878,S,4000,16.99
2023-02-22 09:52:00,2023-02-22,K36,NV3F,00878,S,10000,16.99
2023-02-22 09:52:01,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:02,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:02,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:02,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:02,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:03,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:03,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:03,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:04,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:04,2023-02-22,K36,NV3F,00878,S,10000,16.99
2023-02-22 09:52:05,2023-02-22,K36,NV3F,00878,S,5000,16.99
2023-02-22 09:52:05,2023-02-22,K36,NV3F,00878,S,10000,16.99
2023-02-22 09:52:05,2023-02-22,K36,NV3F,00878,S,5000,16.99
2023-02-22 09:52:06,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:07,2023-02-22,K36,NV3F,00878,S,5000,16.99
2023-02-22 09:52:07,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:07,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:07,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:07,2023-02-22,K36,NV3F,00878,S,5000,16.99
2023-02-22 09:52:08,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:08,2023-02-22,K36,NV3F,00878,S,3000,16.99
2023-02-22 09:52:09,2023-02-22,K36,NV3F,00878,S,2000,16.99
2023-02-22 09:52:09,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:10,2023-02-22,K36,NV3F,00878,S,5000,16.99
2023-02-22 09:52:11,2023-02-22,K36,NV3F,00878,S,3000,16.99
2023-02-22 09:52:11,2023-02-22,K36,NV3F,00878,S,2000,16.99
2023-02-22 09:52:11,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:12,2023-02-22,K36,NV3F,00878,S,6000,16.99
2023-02-22 09:52:12,2023-02-22,K36,NV3F,00878,S,5000,16.99
2023-02-22 09:52:12,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:12,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:13,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:14,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:14,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:14,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:15,2023-02-22,K36,NV3F,00878,S,2000,16.99
2023-02-22 09:52:15,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:52:16,2023-02-22,K36,NV3F,00878,S,2000,16.99
2023-02-22 10:07:39,2023-02-22,K36,NV3F,00878,S,29000,17.01
2023-02-22 10:07:41,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:07:41,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:07:46,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:07:47,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:07:47,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:07:49,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:07:49,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:07:50,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:07:51,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:07:52,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:07:52,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:07:55,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:07:55,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:07:55,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:07:55,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:07:55,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:07:57,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:07:57,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:07:57,2023-02-22,K36,NV3F,00878,S,22000,17.01
2023-02-22 10:08:01,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:01,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:02,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:02,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:03,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:04,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:04,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:08:04,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:05,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:06,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:08:07,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:08:08,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:09,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:11,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:08:14,2023-02-22,K36,NV3F,00878,S,8000,17.01
2023-02-22 10:08:16,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:08:18,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:18,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:22,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:08:23,2023-02-22,K36,NV3F,00878,S,40000,17.01
2023-02-22 10:08:25,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:08:27,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:08:27,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:28,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:08:30,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:08:31,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:32,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:33,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:34,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:35,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:35,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:08:37,2023-02-22,K36,NV3F,00878,S,30000,17.01
2023-02-22 10:08:40,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:40,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:40,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:41,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:44,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:44,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:46,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:47,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:08:47,2023-02-22,K36,NV3F,00878,S,20000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,4000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,43000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:44,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:45,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:47,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:47,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:48,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:11:48,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:49,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:50,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:53,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:53,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:55,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:55,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:56,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:11:56,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:11:57,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:11:57,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:57,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:58,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:58,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:11:59,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:00,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:01,2023-02-22,K36,NV3F,00878,S,4000,17.01
2023-02-22 10:12:02,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:04,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:06,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:07,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:12:07,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:12:08,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:12:08,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:12:09,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:09,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:10,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:12:10,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:12:10,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:12:14,2023-02-22,K36,NV3F,00878,S,6000,17.01
2023-02-22 10:12:15,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:15,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:18,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:12:18,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:12:19,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:19,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:12:21,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:21,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:12:21,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:12:23,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:25,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:25,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:12:26,2023-02-22,K36,NV3F,00878,S,20000,17.01
2023-02-22 10:12:27,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:30,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:31,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:12:33,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:12:33,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:35,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:35,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:36,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:37,2023-02-22,K36,NV3F,00878,S,4000,17.01
2023-02-22 10:12:37,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:12:39,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:13:51,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:13:52,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:13:53,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:13:59,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:13:59,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:02,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:03,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:04,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:04,2023-02-22,K36,NV3F,00878,S,4000,17.01
2023-02-22 10:14:05,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:14:05,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:06,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:14:06,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:11,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:14,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:15,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:16,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:14:18,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:18,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:24,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:14:25,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:14:26,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:27,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:29,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:30,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:30,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:14:31,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:14:31,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:14:31,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:14:34,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:14:38,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:14:38,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:14:39,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:39,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:41,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:44,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:14:47,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:47,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:14:48,2023-02-22,K36,NV3F,00878,S,15000,17.01
2023-02-22 10:14:49,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:14:51,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:52,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:14:57,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:15:02,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:03,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:15:03,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:15:05,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:05,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:06,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:09,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:11,2023-02-22,K36,NV3F,00878,S,14000,17.01
2023-02-22 10:15:11,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:12,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:15:12,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:15:14,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:15:15,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:20,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:25,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:25,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:15:25,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:15:27,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:28,2023-02-22,K36,NV3F,00878,S,6000,17.01
2023-02-22 10:15:30,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:30,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:33,2023-02-22,K36,NV3F,00878,S,9000,17.01
2023-02-22 10:15:34,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:15:34,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:15:34,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:15:37,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:15:37,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:15:38,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:40,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:15:43,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:44,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:15:44,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:45,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:15:46,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:15:47,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,36000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,5000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,2000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,2000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,10000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,5000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,2000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,2000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,10000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,2000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,10000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,2000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,20000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,5000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,2000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,5000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,5000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,2000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,2000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,2000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,20000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,5000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,2000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,10000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,2000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,5000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,2000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,10000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,6000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,1000,17.0
2023-02-22 10:20:51,2023-02-22,K36,NV3F,00878,S,5000,17.0
