TDate,TTime,ETFID,NAVBid1,NAVAsk1,NAVTrade,MktBid1,MktAsk1,MktTrade,VolumeBid1,VolumeAsk1,VolumeTrade
2023-02-22,13:01:44.467000,00632R,5.4021,5.4028,5.402,5.4,5.41,5.41,25652,73,6
2023-02-22,13:01:44.467000,00878,17.0374,17.0698,17.0583,17.05,17.06,17.06,2362,409,15
2023-02-22,13:01:49.483000,00632R,5.4018,5.4028,5.4023,5.4,5.41,5.41,25652,68,5
2023-02-22,13:01:49.483000,00878,17.0374,17.0698,17.054,17.05,17.06,17.06,2660,404,10
2023-02-22,13:01:54.483000,00632R,5.4023,5.4032,5.4033,5.4,5.41,5.4,25652,68,5
2023-02-22,13:01:54.483000,00878,17.0385,17.0698,17.0522,17.05,17.06,17.06,2355,395,14
2023-02-22,13:01:59.483000,00632R,5.4023,5.4028,5.4026,5.4,5.41,5.4,25646,77,6
2023-02-22,13:01:59.483000,00878,17.0385,17.0698,17.0517,17.05,17.06,17.06,2658,397,8
2023-02-22,13:02:04.483000,00632R,5.4018,5.4025,5.4023,5.4,5.41,5.41,25646,30,50
2023-02-22,13:02:04.483000,00878,17.0385,17.0698,17.055,17.05,17.06,17.05,3062,194,204
2023-02-22,13:02:09.500000,00632R,5.4023,5.4028,5.4023,5.4,5.41,5.41,25646,25,5
2023-02-22,13:02:09.500000,00878,17.0385,17.0698,17.0598,17.05,17.06,17.06,3061,171,26
2023-02-22,13:02:14.513000,00632R,5.4018,5.4028,5.4023,5.4,5.41,5.41,25646,15,10
2023-02-22,13:02:14.513000,00878,17.0385,17.0698,17.0619,17.05,17.06,17.06,2664,166,15
2023-02-22,13:02:19.530000,00632R,5.4015,5.402,5.402,5.4,5.41,5.41,25640,4969,36
2023-02-22,13:02:19.530000,00878,17.0385,17.0698,17.0624,17.05,17.06,17.06,2744,160,7
2023-02-22,13:02:24.530000,00632R,5.4012,5.4022,5.4017,5.4,5.41,5.41,25637,4989,5
2023-02-22,13:02:24.530000,00878,17.0385,17.0699,17.0603,17.05,17.06,17.05,2747,153,11
2023-02-22,13:02:29.530000,00632R,5.4009,5.4014,5.4014,5.4,5.41,5.41,18664,5491,0
2023-02-22,13:02:29.530000,00878,17.0386,17.0699,17.0613,17.05,17.06,17.06,2751,143,11
2023-02-22,13:02:34.547000,00632R,5.4009,5.4014,5.4011,5.4,5.41,5.41,18664,5493,0
2023-02-22,13:02:34.547000,00878,17.0386,17.0699,17.0606,17.05,17.06,17.06,2752,151,10
2023-02-22,13:02:39.547000,00632R,5.4006,5.4014,5.4008,5.4,5.41,5.41,18666,5493,0
2023-02-22,13:02:39.547000,00878,17.0391,17.0699,17.0606,17.05,17.06,17.06,2752,141,7
2023-02-22,13:02:44.560000,00632R,5.4006,5.4014,5.4014,5.4,5.41,5.4,18663,7539,3
2023-02-22,13:02:44.560000,00878,17.0386,17.0699,17.0593,17.05,17.06,17.06,2764,621,19
2023-02-22,13:02:49.577000,00632R,5.4009,5.4014,5.4014,5.4,5.41,5.4,18663,7539,0
2023-02-22,13:02:49.577000,00878,17.0386,17.0699,17.06,17.05,17.06,17.06,2765,619,5
2023-02-22,13:02:54.577000,00632R,5.4006,5.4014,5.4008,5.4,5.41,5.4,18604,7599,60
2023-02-22,13:02:54.577000,00878,17.0378,17.0692,17.0592,17.05,17.06,17.06,2770,618,2
2023-02-22,13:02:59.577000,00632R,5.4006,5.4011,5.4011,5.4,5.41,5.4,18590,7599,24
2023-02-22,13:02:59.577000,00878,17.0387,17.07,17.0605,17.05,17.06,17.05,2773,126,1
2023-02-22,13:03:04.577000,00632R,5.4006,5.4014,5.4011,5.4,5.41,5.4,18587,7499,103
2023-02-22,13:03:04.577000,00878,17.0387,17.0695,17.0611,17.05,17.06,17.06,3012,117,508
2023-02-22,13:03:09.590000,00632R,5.4009,5.4014,5.4011,5.4,5.41,5.41,18587,7494,5
2023-02-22,13:03:09.590000,00878,17.0387,17.0707,17.0683,17.05,17.06,17.06,3227,105,12
2023-02-22,13:03:14.590000,00632R,5.4009,5.4014,5.4011,5.4,5.41,5.41,18689,7499,0
2023-02-22,13:03:14.590000,00878,17.0387,17.07,17.065,17.05,17.06,17.06,3224,100,8
2023-02-22,13:03:19.590000,00632R,5.4012,5.402,5.402,5.4,5.41,5.41,25675,5034,10
2023-02-22,13:03:19.590000,00878,17.0386,17.0707,17.0643,17.05,17.06,17.06,2846,1,5
2023-02-22,13:03:24.590000,00632R,5.4012,5.402,5.4014,5.4,5.41,5.41,25685,5039,50
2023-02-22,13:03:24.590000,00878,17.0386,17.0707,17.0635,17.06,17.07,17.06,9,3021,3
2023-02-22,13:03:29.607000,00632R,5.4012,5.4017,5.4017,5.4,5.41,5.4,18696,5538,3
2023-02-22,13:03:29.607000,00878,17.0386,17.0707,17.0602,17.06,17.07,17.06,9,3021,0
2023-02-22,13:03:34.607000,00632R,5.4012,5.402,5.4014,5.4,5.41,5.41,25687,5019,20
2023-02-22,13:03:34.607000,00878,17.0386,17.0707,17.0608,17.06,17.07,17.06,12,3021,0
2023-02-22,13:03:39.607000,00632R,5.4012,5.4017,5.4014,5.4,5.41,5.4,18700,5518,1
2023-02-22,13:03:39.607000,00878,17.0386,17.0707,17.0612,17.06,17.07,17.07,24,3020,1
2023-02-22,13:03:44.607000,00632R,5.4012,5.4017,5.4014,5.4,5.41,5.4,18700,5518,0
2023-02-22,13:03:44.607000,00878,17.0386,17.0699,17.0608,17.06,17.07,17.06,37,3020,4
2023-02-22,13:03:49.623000,00632R,5.4012,5.4022,5.4017,5.4,5.41,5.4,25709,5019,7
2023-02-22,13:03:49.623000,00878,17.0386,17.0699,17.0557,17.06,17.07,17.06,44,3020,0
2023-02-22,13:03:54.637000,00632R,5.4012,5.4019,5.4014,5.4,5.41,5.4,18903,5019,20
2023-02-22,13:03:54.637000,00878,17.0386,17.0699,17.0566,17.06,17.07,17.06,44,3020,0
2023-02-22,13:03:59.653000,00632R,5.4014,5.4019,5.4017,5.4,5.41,5.4,18898,5020,5
2023-02-22,13:03:59.653000,00878,17.0386,17.0699,17.0562,17.06,17.07,17.06,5,3020,41
2023-02-22,13:04:04.653000,00632R,5.4012,5.4019,5.4017,5.4,5.41,5.4,18911,5025,0
2023-02-22,13:04:04.653000,00878,17.0386,17.0706,17.0673,17.06,17.07,17.07,609,3015,8
2023-02-22,13:04:09.667000,00632R,5.4012,5.4019,5.4017,5.4,5.41,5.4,18998,5005,23
2023-02-22,13:04:09.667000,00878,17.0386,17.0714,17.0655,17.06,17.07,17.07,215,3016,0
2023-02-22,13:04:14.667000,00632R,5.4012,5.4019,5.4017,5.4,5.41,5.41,18998,5000,5
2023-02-22,13:04:14.667000,00878,17.0386,17.0714,17.0606,17.06,17.07,17.06,22,3016,1
2023-02-22,13:04:19.667000,00632R,5.4015,5.4025,5.402,5.4,5.41,5.41,25986,236,15
2023-02-22,13:04:19.667000,00878,17.0386,17.0714,17.0624,17.05,17.06,17.06,2977,458,43
2023-02-22,13:04:24.667000,00632R,5.4015,5.4022,5.402,5.4,5.41,5.41,25983,5226,0
2023-02-22,13:04:24.667000,00878,17.0386,17.0706,17.0593,17.05,17.06,17.06,2486,442,18
2023-02-22,13:04:29.667000,00632R,5.4015,5.4022,5.402,5.4,5.41,5.41,25983,237,1
2023-02-22,13:04:29.667000,00878,17.0379,17.0706,17.0569,17.05,17.06,17.06,2486,436,6
2023-02-22,13:04:34.667000,00632R,5.4018,5.4025,5.402,5.4,5.41,5.41,26000,36,205
2023-02-22,13:04:34.667000,00878,17.0378,17.0706,17.0605,17.05,17.06,17.06,2907,425,11
2023-02-22,13:04:39.683000,00632R,5.4015,5.4022,5.4017,5.4,5.41,5.41,26050,5005,21
2023-02-22,13:04:39.683000,00878,17.0379,17.0706,17.0617,17.05,17.06,17.06,2908,424,1
2023-02-22,13:04:44.700000,00632R,5.4017,5.4025,5.402,5.4,5.41,5.41,26050,44,1
2023-02-22,13:04:44.700000,00878,17.0378,17.0706,17.0611,17.05,17.06,17.06,2905,421,5
2023-02-22,13:04:49.713000,00632R,5.402,5.4025,5.4023,5.4,5.41,5.41,26025,44,40
2023-02-22,13:04:49.713000,00878,17.0378,17.0706,17.0591,17.05,17.06,17.06,2496,406,16
2023-02-22,13:04:54.730000,00632R,5.4015,5.4025,5.402,5.4,5.41,5.4,26022,155,3
2023-02-22,13:04:54.730000,00878,17.0378,17.0706,17.0586,17.05,17.06,17.06,2507,401,6
2023-02-22,13:04:59.747000,00632R,5.4012,5.4022,5.402,5.4,5.41,5.4,26032,5145,0
2023-02-22,13:04:59.747000,00878,17.0386,17.0706,17.0603,17.05,17.06,17.06,3275,389,12
2023-02-22,13:05:04.760000,00632R,5.4012,5.4022,5.4017,5.4,5.41,5.41,26032,4745,400
2023-02-22,13:05:04.760000,00878,17.0386,17.0714,17.0609,17.05,17.06,17.06,3278,5,394
2023-02-22,13:05:09.777000,00632R,5.4012,5.4019,5.4017,5.4,5.41,5.41,19046,4740,5
2023-02-22,13:05:09.777000,00878,17.0399,17.0722,17.0682,17.05,17.06,17.06,3357,4,1
2023-02-22,13:05:14.793000,00632R,5.4012,5.4019,5.4014,5.4,5.41,5.41,19046,4740,0
2023-02-22,13:05:14.793000,00878,17.0399,17.0722,17.0643,17.06,17.07,17.06,13,3012,4
2023-02-22,13:05:19.793000,00632R,5.4009,5.4014,5.4014,5.4,5.41,5.41,19043,5229,13
2023-02-22,13:05:19.793000,00878,17.0399,17.0722,17.0634,17.06,17.07,17.06,13,3012,0
2023-02-22,13:05:24.793000,00632R,5.4012,5.4017,5.4014,5.4,5.41,5.41,19043,5479,0
2023-02-22,13:05:24.793000,00878,17.0407,17.0722,17.0581,17.06,17.07,17.07,14,3011,1
2023-02-22,13:05:29.793000,00632R,5.4012,5.4017,5.4014,5.4,5.41,5.41,19063,5531,8
2023-02-22,13:05:29.793000,00878,17.0395,17.0715,17.055,17.06,17.07,17.07,21,3011,0
2023-02-22,13:05:34.790000,00632R,5.4012,5.4017,5.4011,5.4,5.41,5.41,19063,5531,0
2023-02-22,13:05:34.790000,00878,17.0376,17.0696,17.054,17.06,17.07,17.07,32,3008,2
2023-02-22,13:05:39.807000,00632R,5.4009,5.4017,5.4011,5.4,5.41,5.4,19070,5576,8
2023-02-22,13:05:39.807000,00878,17.0373,17.0699,17.0526,17.06,17.07,17.06,35,3007,1
2023-02-22,13:05:44.807000,00632R,5.4009,5.4014,5.4011,5.4,5.41,5.41,19070,5564,12
2023-02-22,13:05:44.807000,00878,17.0373,17.0699,17.0541,17.06,17.07,17.07,60,3002,10
2023-02-22,13:05:49.807000,00632R,5.4009,5.4014,5.4011,5.4,5.41,5.41,19070,5562,2
2023-02-22,13:05:49.807000,00878,17.0373,17.0699,17.0536,17.06,17.07,17.07,62,2989,13
2023-02-22,13:05:54.823000,00632R,5.4012,5.4017,5.4014,5.4,5.41,5.41,19070,5840,2
2023-02-22,13:05:54.823000,00878,17.0373,17.0699,17.0531,17.06,17.07,17.07,69,3488,0
2023-02-22,13:05:59.837000,00632R,5.4012,5.4017,5.4011,5.4,5.41,5.41,19071,5840,0
2023-02-22,13:05:59.837000,00878,17.0373,17.0692,17.0515,17.06,17.07,17.07,70,3474,20
2023-02-22,13:06:04.853000,00632R,5.4009,5.4014,5.4014,5.4,5.41,5.4,19068,5840,3
2023-02-22,13:06:04.853000,00878,17.0361,17.068,17.0521,17.06,17.07,17.07,71,2974,1
2023-02-22,13:06:09.870000,00632R,5.4009,5.4014,5.4014,5.4,5.41,5.4,19068,7840,0
2023-02-22,13:06:09.870000,00878,17.0361,17.0692,17.0656,17.06,17.07,17.07,65,2963,24
2023-02-22,13:06:14.883000,00632R,5.4006,5.4014,5.4012,5.4,5.41,5.4,18572,7841,0
2023-02-22,13:06:14.883000,00878,17.0361,17.0692,17.0615,17.06,17.07,17.06,37,2963,30
2023-02-22,13:06:19.883000,00632R,5.4009,5.4014,5.4009,5.4,5.41,5.41,19071,7839,2
2023-02-22,13:06:19.883000,00878,17.0361,17.0692,17.0596,17.06,17.07,17.06,27,2956,17
2023-02-22,13:06:24.900000,00632R,5.4002,5.4008,5.4006,5.4,5.41,5.4,18569,7831,11
2023-02-22,13:06:24.900000,00878,17.0362,17.0692,17.0571,17.06,17.07,17.07,29,2945,11
2023-02-22,13:06:29.917000,00632R,5.4,5.4008,5.4009,5.4,5.41,5.4,18569,7831,0
2023-02-22,13:06:29.917000,00878,17.0362,17.0692,17.056,17.06,17.07,17.06,28,2945,4
2023-02-22,13:06:34.930000,00632R,5.3997,5.4004,5.4002,5.4,5.41,5.4,18569,7831,0
2023-02-22,13:06:34.930000,00878,17.0362,17.0681,17.0563,17.06,17.07,17.06,33,2950,5
2023-02-22,13:06:39.947000,00632R,5.3994,5.3999,5.3999,5.4,5.41,5.4,18569,7835,0
2023-02-22,13:06:39.947000,00878,17.0362,17.0681,17.0598,17.06,17.07,17.06,32,3381,75
2023-02-22,13:06:44.963000,00632R,5.3997,5.4002,5.4002,5.4,5.41,5.4,18566,7835,3
2023-02-22,13:06:44.963000,00878,17.0362,17.0692,17.0581,17.06,17.07,17.07,33,3379,2
2023-02-22,13:06:49.963000,00632R,5.3997,5.4002,5.3999,5.4,5.41,5.4,18566,7835,0
2023-02-22,13:06:49.963000,00878,17.0362,17.0692,17.0584,17.06,17.07,17.07,36,3377,2
2023-02-22,13:06:54.963000,00632R,5.3994,5.3999,5.3996,5.4,5.41,5.41,18588,7830,5
2023-02-22,13:06:54.963000,00878,17.0362,17.0693,17.0563,17.06,17.07,17.06,36,3376,11
2023-02-22,13:06:59.963000,00632R,5.4,5.4006,5.4006,5.4,5.41,5.4,18587,7850,1
2023-02-22,13:06:59.963000,00878,17.0362,17.0692,17.0546,17.06,17.07,17.07,36,3374,2
2023-02-22,13:07:04.977000,00632R,5.3997,5.4002,5.4002,5.4,5.41,5.4,18587,7858,0
2023-02-22,13:07:04.977000,00878,17.0373,17.0692,17.0618,17.06,17.07,17.06,44,3374,2
2023-02-22,13:07:09.977000,00632R,5.3997,5.4002,5.3999,5.4,5.41,5.4,18584,7858,3
2023-02-22,13:07:09.977000,00878,17.0373,17.0692,17.0616,17.06,17.07,17.06,50,3373,1
2023-02-22,13:07:14.977000,00632R,5.3997,5.4004,5.3999,5.4,5.41,5.4,18574,7892,10
2023-02-22,13:07:14.977000,00878,17.0373,17.0692,17.0616,17.06,17.07,17.07,251,3372,2
2023-02-22,13:07:19.977000,00632R,5.3997,5.4002,5.3999,5.4,5.41,5.4,18574,7892,0
2023-02-22,13:07:19.977000,00878,17.0373,17.0692,17.0577,17.06,17.07,17.07,59,3369,3
2023-02-22,13:07:24.993000,00632R,5.3997,5.4002,5.3999,5.4,5.41,5.4,18559,7892,20
2023-02-22,13:07:24.993000,00878,17.0373,17.0692,17.0549,17.06,17.07,17.07,61,3363,7
2023-02-22,13:07:30.007000,00632R,5.3997,5.4002,5.3999,5.4,5.41,5.4,18556,7892,3
2023-02-22,13:07:30.007000,00878,17.0362,17.0692,17.0557,17.06,17.07,17.07,68,3361,2
2023-02-22,13:07:35.023000,00632R,5.3997,5.4002,5.4002,5.4,5.41,5.4,18556,7902,0
2023-02-22,13:07:35.023000,00878,17.0362,17.0692,17.0541,17.06,17.07,17.06,64,2861,13
2023-02-22,13:07:40.023000,00632R,5.3997,5.4002,5.4002,5.4,5.41,5.4,18567,7896,9
2023-02-22,13:07:40.023000,00878,17.0362,17.0692,17.0551,17.06,17.07,17.06,56,2859,22
2023-02-22,13:07:45.023000,00632R,5.3997,5.4002,5.4002,5.4,5.41,5.4,18567,7896,0
2023-02-22,13:07:45.023000,00878,17.0373,17.0692,17.0534,17.06,17.07,17.06,53,2859,10
2023-02-22,13:07:50.040000,00632R,5.3997,5.4002,5.3999,5.4,5.41,5.4,18567,7907,0
2023-02-22,13:07:50.040000,00878,17.0373,17.0692,17.0552,17.06,17.07,17.07,61,2860,1
2023-02-22,13:07:55.053000,00632R,5.3997,5.4002,5.4002,5.4,5.41,5.41,18564,7891,19
2023-02-22,13:07:55.053000,00878,17.0373,17.0692,17.0529,17.06,17.07,17.07,75,2873,0
2023-02-22,13:08:00.070000,00632R,5.3997,5.4002,5.3999,5.4,5.41,5.41,18574,7883,8
2023-02-22,13:08:00.070000,00878,17.0362,17.0692,17.0517,17.06,17.07,17.07,78,2866,2
2023-02-22,13:08:05.070000,00632R,5.3994,5.4002,5.3999,5.4,5.41,5.4,18573,7883,1
2023-02-22,13:08:05.070000,00878,17.0373,17.0693,17.0621,17.06,17.07,17.07,387,2866,11
2023-02-22,13:08:10.087000,00632R,5.3994,5.4002,5.3999,5.4,5.41,5.4,18574,7893,0
2023-02-22,13:08:10.087000,00878,17.0373,17.0693,17.0585,17.06,17.07,17.07,385,2856,10
2023-02-22,13:08:15.100000,00632R,5.3994,5.3999,5.3999,5.4,5.41,5.4,18543,7893,34
2023-02-22,13:08:15.100000,00878,17.0373,17.0693,17.0572,17.06,17.07,17.07,392,2847,10
2023-02-22,13:08:20.100000,00632R,5.3994,5.3999,5.3999,5.4,5.41,5.4,18544,7893,0
2023-02-22,13:08:20.100000,00878,17.0381,17.0701,17.0581,17.06,17.07,17.07,108,2846,9
2023-02-22,13:08:25.100000,00632R,5.3997,5.4002,5.4002,5.4,5.41,5.4,18554,7893,0
2023-02-22,13:08:25.100000,00878,17.0381,17.07,17.059,17.06,17.07,17.07,414,2846,0
2023-02-22,13:08:30.117000,00632R,5.3994,5.3999,5.3999,5.4,5.41,5.4,18554,7893,0
2023-02-22,13:08:30.117000,00878,17.0381,17.0701,17.0586,17.06,17.07,17.07,141,2844,1
2023-02-22,13:08:35.117000,00632R,5.3994,5.3999,5.3996,5.4,5.41,5.4,18555,7893,3
2023-02-22,13:08:35.117000,00878,17.0381,17.0701,17.0592,17.06,17.07,17.07,141,2843,1
2023-02-22,13:08:40.117000,00632R,5.3994,5.3999,5.3999,5.4,5.41,5.4,18555,7963,0
2023-02-22,13:08:40.117000,00878,17.0381,17.0701,17.0573,17.06,17.07,17.06,140,2849,4
2023-02-22,13:08:45.130000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.4,16485,7976,74
2023-02-22,13:08:45.130000,00878,17.0393,17.0701,17.0546,17.06,17.07,17.06,446,2851,10
2023-02-22,13:08:50.147000,00632R,5.3985,5.3993,5.399,5.4,5.41,5.4,16488,7976,0
2023-02-22,13:08:50.147000,00878,17.0393,17.0701,17.0533,17.06,17.07,17.06,452,2353,5
2023-02-22,13:08:55.147000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,16488,7976,0
2023-02-22,13:08:55.147000,00878,17.0382,17.0701,17.0541,17.06,17.07,17.07,456,2841,5
2023-02-22,13:09:00.163000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.4,16480,8008,8
2023-02-22,13:09:00.163000,00878,17.0413,17.0722,17.0533,17.06,17.07,17.07,471,2840,1
2023-02-22,13:09:05.177000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.41,16480,8007,1
2023-02-22,13:09:05.177000,00878,17.0402,17.0722,17.0589,17.06,17.07,17.07,479,2539,302
2023-02-22,13:09:10.193000,00632R,5.3985,5.399,5.399,5.4,5.41,5.41,16463,8007,0
2023-02-22,13:09:10.193000,00878,17.0382,17.0741,17.0667,17.06,17.07,17.06,476,2538,7
2023-02-22,13:09:15.193000,00632R,5.3985,5.399,5.399,5.4,5.41,5.4,16454,8017,9
2023-02-22,13:09:15.193000,00878,17.0388,17.0727,17.0647,17.06,17.07,17.06,172,2538,0
2023-02-22,13:09:20.210000,00632R,5.3988,5.3993,5.3987,5.4,5.41,5.4,16489,8048,6
2023-02-22,13:09:20.210000,00878,17.0388,17.0726,17.0612,17.06,17.07,17.06,484,2538,0
2023-02-22,13:09:25.210000,00632R,5.3988,5.3993,5.3987,5.4,5.41,5.4,16489,8048,0
2023-02-22,13:09:25.210000,00878,17.0388,17.0726,17.0588,17.06,17.07,17.06,186,2538,0
2023-02-22,13:09:30.210000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.41,16489,8056,2
2023-02-22,13:09:30.210000,00878,17.0388,17.0718,17.0568,17.06,17.07,17.06,191,2538,1
2023-02-22,13:09:35.207000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,16488,8356,1
2023-02-22,13:09:35.207000,00878,17.038,17.0711,17.0576,17.06,17.07,17.06,183,2538,5
2023-02-22,13:09:40.207000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.41,16488,8316,40
2023-02-22,13:09:40.207000,00878,17.0374,17.0711,17.0594,17.06,17.07,17.06,199,2538,0
2023-02-22,13:09:45.207000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,16485,8316,3
2023-02-22,13:09:45.207000,00878,17.0374,17.0711,17.0577,17.06,17.07,17.07,221,2535,1
2023-02-22,13:09:50.223000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,16483,8326,2
2023-02-22,13:09:50.223000,00878,17.0374,17.07,17.0565,17.06,17.07,17.07,227,2529,6
2023-02-22,13:09:55.223000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.41,16483,8324,2
2023-02-22,13:09:55.223000,00878,17.0374,17.07,17.0574,17.06,17.07,17.07,229,2526,3
2023-02-22,13:10:00.240000,00632R,5.3985,5.399,5.399,5.4,5.41,5.41,16490,8274,50
2023-02-22,13:10:00.240000,00878,17.0374,17.07,17.0579,17.06,17.07,17.07,236,2525,1
2023-02-22,13:10:05.257000,00632R,5.3985,5.399,5.399,5.4,5.41,5.4,16487,8279,3
2023-02-22,13:10:05.257000,00878,17.0374,17.07,17.0608,17.06,17.07,17.07,557,2529,4
2023-02-22,13:10:10.257000,00632R,5.3985,5.399,5.3987,5.4,5.41,5.41,16479,8269,18
2023-02-22,13:10:10.257000,00878,17.0374,17.0719,17.0628,17.06,17.07,17.07,562,2527,2
2023-02-22,13:10:15.270000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.41,16479,8269,0
2023-02-22,13:10:15.270000,00878,17.0366,17.0719,17.0634,17.06,17.07,17.07,569,2526,1
2023-02-22,13:10:20.287000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.41,16479,8269,0
2023-02-22,13:10:20.287000,00878,17.0361,17.0714,17.0647,17.06,17.07,17.06,561,2514,13
2023-02-22,13:10:25.300000,00632R,5.3985,5.399,5.3987,5.4,5.41,5.4,16466,8469,13
2023-02-22,13:10:25.300000,00878,17.0361,17.0703,17.062,17.06,17.07,17.06,257,2513,5
2023-02-22,13:10:30.317000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,16466,8469,0
2023-02-22,13:10:30.317000,00878,17.0361,17.0703,17.059,17.06,17.07,17.06,263,2513,0
2023-02-22,13:10:35.333000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,16484,8469,0
2023-02-22,13:10:35.333000,00878,17.0361,17.0695,17.0622,17.06,17.07,17.06,255,2516,13
2023-02-22,13:10:40.347000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.4,16484,8474,0
2023-02-22,13:10:40.347000,00878,17.0361,17.0703,17.0603,17.06,17.07,17.06,580,2516,1
2023-02-22,13:10:45.363000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.4,16479,8484,5
2023-02-22,13:10:45.363000,00878,17.0361,17.0703,17.0606,17.06,17.07,17.07,275,2513,3
2023-02-22,13:10:50.380000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,16476,8484,3
2023-02-22,13:10:50.380000,00878,17.0361,17.0703,17.0573,17.06,17.07,17.07,278,2590,1
2023-02-22,13:10:55.393000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.41,16408,8416,68
2023-02-22,13:10:55.393000,00878,17.037,17.0711,17.0582,17.06,17.07,17.07,290,2586,5
2023-02-22,13:11:00.410000,00632R,5.3991,5.3996,5.3993,5.4,5.41,5.41,16388,8416,0
2023-02-22,13:11:00.410000,00878,17.0352,17.0705,17.0551,17.06,17.07,17.07,298,2579,7
2023-02-22,13:11:05.410000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.41,16396,8416,0
2023-02-22,13:11:05.410000,00878,17.0352,17.0706,17.0629,17.06,17.07,17.07,605,2575,4
2023-02-22,13:11:10.427000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,16393,8416,3
2023-02-22,13:11:10.427000,00878,17.0353,17.0706,17.0644,17.06,17.07,17.07,605,2574,1
2023-02-22,13:11:15.440000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,16363,8416,30
2023-02-22,13:11:15.440000,00878,17.0353,17.0706,17.0641,17.06,17.07,17.07,606,2575,4
2023-02-22,13:11:20.440000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,16363,8426,0
2023-02-22,13:11:20.440000,00878,17.0353,17.0706,17.0622,17.06,17.07,17.07,318,2568,7
2023-02-22,13:11:25.440000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,16663,8426,0
2023-02-22,13:11:25.440000,00878,17.0372,17.0706,17.0615,17.06,17.07,17.07,323,2558,11
2023-02-22,13:11:30.457000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,16680,8418,11
2023-02-22,13:11:30.457000,00878,17.0372,17.0706,17.06,17.06,17.07,17.07,324,2558,0
2023-02-22,13:11:35.457000,00632R,5.3991,5.3996,5.3993,5.4,5.41,5.41,16680,8408,10
2023-02-22,13:11:35.457000,00878,17.0371,17.0705,17.0628,17.06,17.07,17.07,324,2557,2
2023-02-22,13:11:40.473000,00632R,5.3988,5.3996,5.3993,5.4,5.41,5.41,16680,8413,0
2023-02-22,13:11:40.473000,00878,17.0371,17.0706,17.0603,17.06,17.07,17.07,376,2556,1
2023-02-22,13:11:45.487000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.41,16683,8413,0
2023-02-22,13:11:45.487000,00878,17.0361,17.0706,17.058,17.06,17.07,17.06,300,2556,80
2023-02-22,13:11:50.503000,00632R,5.3991,5.3996,5.3993,5.4,5.41,5.41,17083,8413,0
2023-02-22,13:11:50.503000,00878,17.036,17.0705,17.056,17.06,17.07,17.07,302,2552,7
2023-02-22,13:11:55.517000,00632R,5.3991,5.3996,5.3996,5.4,5.41,5.4,17080,8415,3
2023-02-22,13:11:55.517000,00878,17.0371,17.0705,17.0564,17.06,17.07,17.07,305,2552,1
2023-02-22,13:12:00.517000,00632R,5.3991,5.3996,5.3996,5.4,5.41,5.41,16989,8335,91
2023-02-22,13:12:00.517000,00878,17.0371,17.0705,17.0584,17.06,17.07,17.06,299,2550,23
2023-02-22,13:12:05.517000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,16988,8333,1
2023-02-22,13:12:05.517000,00878,17.0367,17.0726,17.0649,17.06,17.07,17.06,614,2549,3
2023-02-22,13:12:10.533000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,17143,8333,0
2023-02-22,13:12:10.533000,00878,17.0378,17.0726,17.0663,17.06,17.07,17.06,801,2524,31
2023-02-22,13:12:15.533000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.4,17140,8335,3
2023-02-22,13:12:15.533000,00878,17.0385,17.0726,17.0653,17.06,17.07,17.06,488,2523,21
2023-02-22,13:12:20.550000,00632R,5.3985,5.3993,5.399,5.4,5.41,5.41,17133,8331,6
2023-02-22,13:12:20.550000,00878,17.0382,17.0715,17.0638,17.06,17.07,17.07,492,2531,2
2023-02-22,13:12:25.563000,00632R,5.3985,5.399,5.3987,5.4,5.41,5.41,17133,8331,0
2023-02-22,13:12:25.563000,00878,17.0382,17.0715,17.0632,17.06,17.07,17.06,797,2530,3
2023-02-22,13:12:30.580000,00632R,5.3985,5.399,5.399,5.4,5.41,5.4,17136,8331,2
